text,label
"Re:Nicolae Carpathia
Naturally. My apologies.",0.0
It doesn't mean if infoboxes of other ethnic groups' wiki pages that don't have an object to represent someone means the han chinese infobox must not have an object representing a person. You make no sense in your argument you stupid asshole. ~,1.0
"THIS IS MY PAGE FUCKERS SO I CAN SAY WHAT I WANT. FUCK YOU DRINI AND NACONKANTARI... I HOPE YOU ENJOY YOUR SCHEDULED RAPING. 

p.s. done a head count lately?",1.0
"""
IF you would care to discuss SPECIFICALLY what is bias, incorrectly cited, or irrelevant to this page.  I will hear what you have to say.  Until then, seeing as the search term """"NDAA"""" brings readers to this page, I will continue to include present information reguarding this BUDGET BILL.  This is the LAST TIME I will repeat this.  Abusing your power will yield you no ground.""",0.0
"""
In the thick of it, he told me that he hoped it was a permanent block: he wanted out. This illustrates how a hurricane can engulf an experience, talented editor. We should not be stamping a temporary pscyhological phenomenon with permanence. It's all too silly.  (talk)  """,0.0
You didn't respond to the explanation I provided on the Tillich talk page.  This is a courtesy to let you know I removed the Calvinism project tag based on that explanation.,0.0
"I am sorry everyone 

I am sorry I call for a cease fire and an end to all vandalism as we speak of a peace treaty

Much Love",0.0
"CRIMINAL 

You are a criminal you can not change scientific fact. KURDS ARE IRANIANS IT SAYS THAT IN EVERY TEXT BOOK and STUDY. THEIR CULTURE, GENETICS, HISTORY, LANGUAGE, GEOGRPAHY, CALENDER, AND TRADITIONS ARE PROOF OF THIS. DO YOU KNOW HOW MANY KURDS ARE OUTRAGED BECAUSE OF YOU!!! ISRAELIs ARE PROPAGANDA ARTISTS.",1.0
-Write or Wrong is an asshole,1.0
GIVE ME THE SOURCE THAT SAYS THAT_YOU ARE JUST GOING ON HUNCHES NOW AS EVIDENT WITH THE GRIMALDI FACT AS SOURCED PREVIOUSLY> YOU WILL BE REPORTED TO WIKIPEDIA> YOU ARE A BOGUS SHAM THAT IS MAKING UP YOUR OWN HISTORY,1.0
"European Union

Since when has the EU been a LEGAL country? Its not, so dont treat it as one, as much as freedom hating europhiles wish it was.

UKIP",0.0
"Why did you revert my edit to Pablo Neruda? 

He really did molest me when I was a child.  There was a court settlement and everything.",0.0
"Woopsies! 

oh thank you soooo much!!  I didn't know.  I PROMISE that i'll never ever do it again, ok?",0.0
"""
Indian Naming Conventions
Please note that the Indian Naming conventions are different. The son's name is written first and then only the father's name (or surname) is written. Hence the Correct name will be Karunanidhi Muthuvel and not what you have corrected. In fact this is a name Kalaignar never uses. Indian always write their name as M.Karunanidhi.  """,0.0
"I see. And somehow my brain interpreted zero edits as zero edits other than this one. Quite funny, all in all, I'd say.",0.0
"September 2008 (UTC)
Meant as a slur? Hardly, meant to present some facts as to the policies of Gamsakhurdia which have been completely whitewashed on WP, and it's notable and backed up by verifiable sources. You can claim NPOV all you like, it's better if you WP:SOFIXIT.  Dialogue Stalk me 10:23, 15",0.0
"Hey 

if it says open, means anyone can edit it. itchy",0.0
"Nandesuka, you asked for it, you can certify it:
Wikipedia:Requests_for_comment/User_conduct#Use_of_administrator_privileges",0.0
". With respect to the article on Tejas, please tell me how these revisions (  ) in which you removed sources were from bloggers. As far as I can tell, they are all from Indian media outlets. In addition, you insisted on changing the type of Radar that the aircraft was supposedly equipped with without actually providing a source substantiating your claim. Once you did provide a credible source (a dead link now by the way), I did not protest your edit. Note that, I still haven't removed the source you added even though it is not an accessible link anymore",0.0
"Abuse of your admin powers 

Being discriminatory at all is unnaceptable",0.0
"yo nigga, why you reverting my edits? just use some common sense.",1.0
"You're welcome. Some of my work was also quoted in the Ambrose book, but they were all correctly acknowledged and footnoted and thus not among the errors and corrections noted in the researchers' paper.",0.0
"Hot4
My Ryan, do come back to me you gorgeous piece of sex",1.0
It is merely a decorative indicator and should be on its own line to appear properly.,0.0
"""

I will continue to doubt the verifability of some sources. Taking something at face value just doesn't cut it. The mention of the value is stated in the article. Cite the source from those listed; we both KNOW it isn't there. This is why all Mormon related articles should be taken away from regular editors. They will never be uncyclopedic under the current system, where pro-Mormon sources are taken as gospel.  Cite all the statements made in the article.  | Talk """,0.0
"Yes a blog! Yes a Realtor site !  

No those sites are not spam you nazi!  You don't live here, so YOU HAVE NO CLUE!

Both of those sites have a local buzz to them.  The crime blog has be exposed many times as an ingenius idea.  It was started to showcase how many repeat violent offenders are given slaps on the wrist.   Very useful to someone wanting info about Charlotte

The realtor site is a company that has been featured on the news for helping fraud victims.   They were recognized by NC State represenative Deborah Ross.    Considering most real estate companies are crooks, its good to highlight one that is not.

Everything that was there, expanded on important details not covered by the article.

That city-data forum is one of the best places to get accurate data from locals.  It's a very strict forum.. there are no advertisements.

Carolina Nightlife is hands down the best Charlotte nightlife resource guide out there.  There is nothing relevant discussing anything about nightlife.  You can't expect to believe that your NARROW VIEW of what you believe is appropriate applies to everyone.  It doesn't!

You are a scumbag!   You ban me prematurely, and then tell me to discuss it.  How am I supposed to do that when I am banned??   I'm glad you clowns love the little power trip you get.   You don't know Charlotte, your selective enforcement policies are BULLSHIT, and you don't follow rules you are entrusted to enforce.",1.0
"Automatic transmission hoax 

About the ZIS-101automatic transmission that was an crazy ruskie imbeciles propaganda,I had just fixed that shit.",1.0
Wha's a reliable source mike? Something that comes out your ma's cunt when she's breast feeding you? You wanker.,1.0
"Tangential Forces 
 
The tangential forces (Coriolis and Euler) can be applied to a system but they don't occur naturally apart from perhaps in electromagnetism, but that is off topic.

During the last week there was quite a bit of discussion going on about the Euler force and the oriolis force along with false allegations that I was confused between the two.

We can apply a Coriolis force or an Euler force to a system if we like. The Euler force will increase the angular acceleration and the Coriolis force will change the direction of a constrained co-rotating radial motion.

In a rotating frame of reference with non-uniform angular acceleration there will be a fictitious Euler force acting tangentially.

In a Keplerian orbit, there will be zero tangential acceleration, although it is possible to see that this zero is the sum of an ongoing equal and opposite Euler force and Coriolis force.

Having said all this, tangential forces are not highly relevant to this article. They could be mentioned in passing but the article is about a radial force. The centrifugal force is an outward radial force.

More attempts should be made by the editors here to concentrate on differential equations in the 'radial distance' variable.

They they might begin to get a feel for waht centrifugal force is all about.",0.0
"what? you are going to change the policy of Wikipedia because of me? You think you are really going to defeat me? You look so ugly , Smalljim.",1.0
"Fuck You Your a Fag==

==",1.0
"Not Thracian pretty simple 2,000 years away.",0.0
"reverting to last known edit by me. 

The article was vandalized a few days ago and is now being returned to its original state. Any users wishing to dispute the information should do so here. If sysops examine the network log files, they will discover that the vast majority of referers come from 9/11 Truth sites, and the vast majority of exit links go to 9/11 Truth sites. Therefore, removing that information was damaging wikipedia's reputation. Visitors are depending on wikipedia to cover the work that Jones is currently involved in, which of course includes everything relating to 9/11 that was on that page.

Using the CT term to describe 9/11 theories is ad hominem and also not NPOV, and therefore not civil. Anyone endorsing that type of thinking is not NPOV and ask them to not edit the 9/11 pages.

As the Zogby poll shows, 42% of America believes the government is covering up 9/11 and 45% want a new investigation including government officials possibly being involved.

For now on, any vandalism or ad hominem remarks will be dealt with via official complaints using Wikipedia protocol.

Also, even though my ad hominem remarks were direct retaliation, I do apologize for them. Anyone using these types of remarks should not be editing these pages. I expect anyone and everyone to be civil.",0.0
"Do you know what you're sooooo right, You've just hit the nail of the fecking head there, you really have and have made my day in the process –) —",0.0
"William S Saturn is a sockpuppet 

Hey dickweed Saturn, remember me?  You dumb fat bitch",1.0
"Those Estonians who we argue with are eated with self-hate. They know that their grandfathers from the forest brothers and the ss were creeps, and the fact that those creeps lost makes them even more self-hated. They will say enything to reduce their shame somehow. M.V.E.i.",1.0
"""

DOn't put words in my mouth.  I'm not on the same premise as you here.  Global increase in temperature is fact, but the causes and concerns are highly debateable, otherwise it obviously wouldn't be listed as a POLITICAL VIEW.  The solution is to clarify that his viewpoint on """"global warming"""" is consistent with liberal viewpoints on causes and concerns, rather than simply the observation of temperature increase.  I'll do that now.   (Karwynn) """,0.0
"Yea faggot, like you don't like people remove things on your talk page, I don't like you reverting my page! Stop calling people a puppet!",1.0
"Would you please keep your ridiculous and unfounded accusations from polluting my talk page? I come here looking for real constructive discussion from Finneganw and Bookworm, not this mess. Talk about being 13, that is you.",1.0
and lie and abuse power.,0.0
"""
Well you are a lier.   Chat  """,1.0
